id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7066122,1 bedroom penthouse w amazing views,7951613,andrew,queens,long island city,40.7419,-73.95738,entire home/apt,125,2,7,2016-07-03,0.14,1,0
7070287,bushwick artist's bedroom,16602154,travis,brooklyn,bushwick,40.69811,-73.93051,private room,60,3,1,2015-07-24,0.02,1,0
7071677,"cozy room in bushwick, dekalb l train, backyard!",37076121,christopher,brooklyn,bushwick,40.69899,-73.92286,private room,50,2,2,2017-08-31,0.06,1,0
7073418,mod glamor in bed-stuy garden flat,4582256,consuelo,brooklyn,bedford-stuyvesant,40.68297,-73.93804,entire home/apt,250,2,3,2015-10-20,0.06,1,0
7074488,"bilevel penthouse: park, city views",43772,david,brooklyn,greenpoint,40.72074,-73.94741,entire home/apt,272,3,3,2015-08-31,0.06,1,0
7074504,lovely private room with half bath,37091023,olivia,brooklyn,park slope,40.67102,-73.9808,private room,100,1,1,2015-07-19,0.02,1,0
7074961,"spacious bright 2-bed duplex in bed-stuy, brooklyn",37095710,mary,brooklyn,clinton hill,40.68664,-73.95981,entire home/apt,170,7,3,2016-09-09,0.08,1,0
7075103,1br greenwich village apt. nyc,37096607,neil,manhattan,greenwich village,40.72968,-74.00114,entire home/apt,175,2,5,2015-12-30,0.11,1,0
7075449,bushwick beauty,11453695,sasha,brooklyn,bushwick,40.70317,-73.92724,private room,85,6,1,2015-07-06,0.02,1,0
7082866,comfy alcove studio,6766728,javier,manhattan,east village,40.72639,-73.98756,entire home/apt,150,4,1,2016-01-02,0.02,1,0
7084130,large sunny private room,22095455,danni,manhattan,civic center,40.71674,-74.00334,private room,100,5,1,2015-08-03,0.02,1,0
7087752,lovely room in wonderful apartment,12602098,benjamin,brooklyn,bedford-stuyvesant,40.68115,-73.95074,private room,55,1,2,2015-07-15,0.04,1,0
7089639,"cozy room, heart of east village",19834927,ryan,manhattan,east village,40.72382,-73.98171,private room,80,1,3,2016-01-02,0.06,1,0
7091390,apartment on riverside,14329995,nikolas,manhattan,harlem,40.82632,-73.95168,entire home/apt,125,4,2,2018-06-25,0.04,1,0
7093122,perfect downtown location in nolita,36562419,dan,manhattan,nolita,40.72123,-73.99513,private room,90,1,1,2015-07-17,0.02,1,0
7094262,53rd & 3rd midtown manhattan,22625462,gwendolyn,manhattan,midtown,40.75788,-73.9689,entire home/apt,149,2,14,2016-05-01,0.3,1,0
7094462,adorable one bedroom in greenpoint,10896584,julianna,brooklyn,greenpoint,40.7324,-73.95828,entire home/apt,120,2,6,2015-10-04,0.13,1,0
7094619,luxury apt in prime location,37186427,olta,manhattan,kips bay,40.7449,-73.97959,private room,120,1,1,2015-07-24,0.02,1,0
7095534,private br in abc,37191710,kevin,manhattan,east village,40.72474,-73.98273,private room,110,1,1,2015-07-23,0.02,1,0
7101296,cute apartment in upper west side,37011739,stacey,manhattan,upper west side,40.79435,-73.9745,entire home/apt,145,5,7,2018-08-01,0.16,1,0
7101822,bright & airy 2br penthouse apt,3627066,andrea,brooklyn,south slope,40.66657,-73.98725,entire home/apt,190,7,2,2015-10-17,0.04,1,0
7105709,great place in chelsea/west village,3664074,kudjo,manhattan,west village,40.73894,-74.00067,entire home/apt,250,2,5,2016-08-22,0.1,1,0
7108992,huge upper west side apartment - 3 rooms,3801047,anna,manhattan,upper west side,40.7982,-73.96931,entire home/apt,187,3,1,2015-09-05,0.02,1,0
7111775,charming park slope studio,37252712,shira,brooklyn,park slope,40.66817,-73.98406,entire home/apt,100,3,5,2018-02-24,0.17,1,0
7116034,beautiful room. private bathroom.,16296388,mario,brooklyn,bushwick,40.68412,-73.91045,private room,43,1,4,2017-06-06,0.13,1,0
7116654,big room overlooking prospect park!,7078254,leila,brooklyn,prospect-lefferts gardens,40.65683,-73.9609,private room,45,1,2,2015-09-07,0.04,1,0
7124926,sunny 2br in heart of fort greene,2055744,hila,brooklyn,fort greene,40.68842,-73.97254,entire home/apt,149,4,1,2015-12-31,0.02,1,0
7125323,beautiful uws apartment in doorman building,5549408,aryeh,manhattan,upper west side,40.79033,-73.9729,entire home/apt,140,2,4,2016-10-26,0.09,1,0
7127458,great 1 bdr in a 1 bedroom apartment. great deal!,37332180,thibault,queens,astoria,40.76264,-73.91156,entire home/apt,70,4,10,2017-10-10,0.21,1,0
7129972,"beautiful, modern soho/tribeca apt",3704762,akash,manhattan,civic center,40.71649,-74.00267,entire home/apt,169,4,8,2016-05-15,0.17,1,0
7131007,cozy home in brooklyn brownstone,2830197,roberta & rob,brooklyn,bedford-stuyvesant,40.6852,-73.95636,entire home/apt,110,3,14,2017-10-15,0.29,1,0
7144379,sunny bedroom in the heart of les,34582356,christina,manhattan,lower east side,40.71754,-73.99025,private room,75,1,1,2015-07-09,0.02,1,0
7151565,"bottom half of duplex, williamsburg",37453881,hadrien,brooklyn,williamsburg,40.71827,-73.94258,private room,95,1,6,2018-10-20,0.17,1,0
7158417,dov & naomi's beautiful apt.,15878233,dov,brooklyn,kensington,40.64456,-73.97723,entire home/apt,115,4,3,2018-07-31,0.09,1,0
7159258,forrest and bogart,292421,steven,brooklyn,bushwick,40.70272,-73.93151,private room,100,1,14,2018-09-13,0.37,1,0
7161189,modern and spacious in bed stuy,37503617,sonia,brooklyn,bedford-stuyvesant,40.69325,-73.94819,entire home/apt,150,7,3,2015-10-05,0.06,1,0
7172107,upper west side family escape,37565381,rebecka,manhattan,upper west side,40.79527,-73.96695,entire home/apt,165,5,5,2016-04-14,0.1,1,0
7173864,"beautiful, spacious 1 bedroom in bk",20914965,karen,brooklyn,kensington,40.64621,-73.98163,entire home/apt,95,1,4,2015-07-19,0.08,1,0
7176975,new/spacious 2 bedrooom 1.5 bath!,32933539,maria,manhattan,washington heights,40.83524,-73.943,entire home/apt,165,4,1,2016-06-29,0.03,1,0
7177958,convienent 1-bedroom near columbia,780952,maria,manhattan,morningside heights,40.80441,-73.96409,entire home/apt,120,2,7,2016-10-10,0.15,1,0
7181422,cute 1br in williamsburg,4993337,stephanie,brooklyn,williamsburg,40.71044,-73.953,entire home/apt,110,1,2,2015-08-10,0.04,1,0
7193201,private rm in heart of east village,33739627,natasha,manhattan,east village,40.72896,-73.9843,private room,99,1,4,2015-10-24,0.08,1,0
7194042,spacious williamsburg loft studio,7546816,emma,brooklyn,williamsburg,40.71781,-73.96251,entire home/apt,168,2,20,2018-11-11,0.41,1,0
7194972,"charming, central park studio apt",22502429,doug,manhattan,upper west side,40.78363,-73.97485,entire home/apt,190,3,9,2015-10-28,0.19,1,0
7195202,sunny central wmsburg apartment,2902496,craig,brooklyn,williamsburg,40.7113,-73.94249,entire home/apt,99,1,2,2015-11-29,0.04,1,0
7197915,the heart of the lower east side!,37691482,andrew,manhattan,lower east side,40.72135,-73.98668,entire home/apt,180,2,8,2018-05-28,0.19,1,0
7198878,sunny + comfy bedroom in greenpoint,30066276,rachel,brooklyn,greenpoint,40.72328,-73.94041,private room,55,1,1,2015-07-21,0.02,1,0
7199464,upper west side rm by central park!,21651082,brooks,manhattan,upper west side,40.78487,-73.97816,private room,68,6,1,2015-07-27,0.02,1,0
7204721,charming cozy brooklyn 1br,37188272,rachel,brooklyn,crown heights,40.67357,-73.95268,entire home/apt,95,2,4,2016-07-25,0.11,1,0
7205212,sunny studio next to central park,35651880,ayesha,manhattan,upper west side,40.79874,-73.96034,entire home/apt,130,3,18,2017-09-30,0.39,1,0
7205456,enjoy a few days in greenpoint,16282382,natalie,brooklyn,greenpoint,40.7359,-73.95799,entire home/apt,130,2,3,2016-01-02,0.06,1,0
7206579,"sunny, spacious room- heart of williamsburg!",15491509,autumn,brooklyn,williamsburg,40.71544,-73.95433,private room,66,2,6,2018-01-25,0.13,1,0
7216192,room in classic harlem brownstone,17464442,kirsti,manhattan,harlem,40.80492,-73.94486,private room,125,2,3,2016-07-25,0.08,1,0
7221239,lovely 1 bdrm boerum hill apt,6466155,katherine,brooklyn,boerum hill,40.68618,-73.98837,entire home/apt,124,2,1,2018-09-02,0.1,1,0
7221712,"williamsburg, brooklyn artist loft",92436,yasmin,brooklyn,williamsburg,40.70833,-73.9564,entire home/apt,86,7,1,2015-08-01,0.02,1,0
7222354,"sunny upper east side apt, balcony",18489745,fon,manhattan,upper east side,40.76446,-73.95603,private room,86,2,2,2016-03-13,0.04,1,0
7224028,modest and cute room in bushwick brooklyn!,5998033,eddie,brooklyn,bushwick,40.68929,-73.90484,private room,36,2,3,2017-07-01,0.06,1,0
7239527,clean and cozy ues,37903935,gabriel,manhattan,east harlem,40.79831,-73.93961,private room,70,1,1,2015-07-20,0.02,1,0
7239575,"2 bedroom, ues",37904263,talal,manhattan,upper east side,40.76364,-73.9588,entire home/apt,120,5,5,2016-07-20,0.13,1,0
7241020,spacious & bright artist retreat,6697833,john and laurie,manhattan,washington heights,40.85487,-73.93777,entire home/apt,115,7,2,2015-10-29,0.04,1,0
7243708,spacious sunny room in clinton hill,3302103,steph,brooklyn,clinton hill,40.69158,-73.96699,private room,65,2,6,2016-11-19,0.12,1,0
7244824,inviting private room in nyc.,37932285,sarah,manhattan,harlem,40.82028,-73.95381,private room,65,1,3,2018-01-03,0.08,1,0
7244923,east village duplex private yard,37934478,edward,manhattan,east village,40.72877,-73.98175,private room,139,1,9,2016-10-02,0.23,1,0
7245876,beautiful studio in bed stuy,9539044,nicholas,brooklyn,williamsburg,40.71292,-73.94873,entire home/apt,66,6,3,2017-03-02,0.06,1,0
7247763,master bedroom in artsy bushwick,2483508,sarah,brooklyn,bushwick,40.70464,-73.91596,private room,44,5,1,2015-07-27,0.02,1,0
7255372,~room for guest in stunning bk apt~,37987441,addie,brooklyn,bedford-stuyvesant,40.68538,-73.92447,private room,32,3,7,2019-01-27,0.15,1,0
7257311,cozy walk-up apt in the historic lower east side.,14726038,kimberly,manhattan,chinatown,40.71475,-73.9912,entire home/apt,120,2,13,2018-04-04,0.37,1,0
7258306,studio in the heart of greenwich!!!,23387933,john,manhattan,greenwich village,40.73088,-74.00035,entire home/apt,140,1,1,2015-07-13,0.02,1,0
7259369,1 bedroom apartment in nolita/ soho,20404001,emma,manhattan,nolita,40.7208,-73.99647,entire home/apt,80,1,1,2015-07-12,0.02,1,0
7263899,large room in bushwick near trains!,38029848,ramona,brooklyn,bedford-stuyvesant,40.69649,-73.93645,private room,38,1,2,2015-11-07,0.04,1,0
7264263,beautiful classic nyc studio,5030772,jessica,manhattan,upper east side,40.77258,-73.95213,entire home/apt,120,1,13,2016-12-27,0.27,1,0
7264496,morningsideheights/columbia studio,38032297,melissa,manhattan,morningside heights,40.80445,-73.9649,entire home/apt,140,4,2,2015-08-21,0.04,1,0
7265253,1 bed in a lux apt on wall street,15899061,amelia,manhattan,financial district,40.70583,-74.00717,shared room,47,1,2,2015-08-17,0.04,1,0
7275655,cosy 1 bed in trendy east village!,19491505,kristine,manhattan,east village,40.72457,-73.98142,entire home/apt,170,2,5,2016-04-04,0.11,1,0
7277143,quiet private room upper east side,24821272,sabrina,manhattan,upper east side,40.77877,-73.94824,private room,100,1,3,2015-10-23,0.06,1,0
7277180,"bedroom in financial district, nyc",38101644,lucia,manhattan,financial district,40.70811,-74.01301,private room,65,1,1,2015-08-04,0.02,1,0
7277878,sunny and spacious 1 bedroom!,6862694,hayley,brooklyn,prospect heights,40.67628,-73.96425,entire home/apt,90,5,1,2015-09-02,0.02,1,0
7288752,comfortable greenpoint apt. short or longer stay,38169148,liz,brooklyn,greenpoint,40.72642,-73.94519,private room,70,7,3,2016-11-16,0.06,1,0
7302762,spacious duplex with private deck,1533248,emily,brooklyn,greenpoint,40.7272,-73.95134,entire home/apt,120,3,2,2016-08-10,0.05,1,0
7307027,large room in two-story brownstone,16237939,seth,brooklyn,prospect heights,40.67958,-73.96956,private room,70,2,4,2016-07-11,0.09,1,0
7307468,large room in brooklyn w/ office,26364541,claire,brooklyn,bedford-stuyvesant,40.69381,-73.944,private room,49,1,1,2015-07-20,0.02,1,0
7308735,big room with great natural light,38288441,nathaniel,manhattan,harlem,40.82416,-73.94623,private room,55,3,8,2017-06-26,0.22,1,0
7308927,cool room in bushwick loft,34873213,melody,brooklyn,williamsburg,40.70909,-73.9256,private room,55,1,1,2015-07-22,0.02,1,0
7309633,small one bedroom bk - quiet n cute,38294553,joan,brooklyn,bedford-stuyvesant,40.68211,-73.94775,entire home/apt,78,1,1,2015-08-08,0.02,1,0
7310097,"3 bedroom, 1st fl, family apt.",38297695,suvi,brooklyn,prospect heights,40.67797,-73.9701,entire home/apt,200,2,1,2016-01-05,0.02,1,0
7310413,beautiful spacious ground floor apt,1603343,carina,brooklyn,bushwick,40.70403,-73.91276,entire home/apt,225,2,3,2015-11-28,0.06,1,0
7320522,large apt in theatre district,38350446,chris,manhattan,hell's kitchen,40.76146,-73.9896,private room,160,5,5,2016-11-28,0.13,1,0
7321054,"great room, 7 min from manhattan!",38352423,ashley,queens,long island city,40.75508,-73.92918,private room,45,1,1,2015-07-20,0.02,1,0
7324832,uws bedroom with rooftop access!,379663,kenya,manhattan,upper west side,40.78763,-73.97308,private room,129,3,5,2015-09-26,0.1,1,0
7326871,brooklyn flavor atelier,38380486,tiffany,brooklyn,williamsburg,40.70521,-73.94258,entire home/apt,140,2,4,2018-01-01,0.08,1,0
7327096,modern 1 br in the east village,33300449,rachel,manhattan,east village,40.72869,-73.97653,entire home/apt,120,1,2,2016-02-21,0.05,1,0
7327833,charming apartment in crown heights,27630423,julianne,brooklyn,crown heights,40.67464,-73.94276,entire home/apt,120,2,2,2015-10-03,0.04,1,0
7328319,cool apartment in chinatown,15743291,maria,manhattan,chinatown,40.71479,-73.99284,entire home/apt,120,4,7,2017-12-31,0.15,1,0
7328775,the studio on the park!,38392850,emma,brooklyn,fort greene,40.68794,-73.97393,entire home/apt,150,3,10,2016-03-28,0.21,1,0
7331201,sunny and homie bk apartment,681331,wes,brooklyn,crown heights,40.66539,-73.96041,entire home/apt,120,3,5,2016-10-17,0.11,1,0
7332196,bright and hip in morningside,5628243,drew,manhattan,harlem,40.81024,-73.9525,private room,95,1,10,2017-01-17,0.21,1,0
7339802,"hugr 1br+ in sugar hill, harlem",38452274,aly,manhattan,harlem,40.82196,-73.94247,entire home/apt,100,3,14,2018-01-12,0.29,1,0
7340318,private greenpoint studio floor 1,6772512,curtis,brooklyn,greenpoint,40.72138,-73.94709,entire home/apt,100,3,7,2016-10-28,0.14,1,0
7340902,cozy apt 10 minutes to central park,11354707,andre,queens,long island city,40.75588,-73.93117,entire home/apt,130,3,6,2016-01-09,0.13,1,0
7341077,classic lower east side apartment,21498479,cate,manhattan,east village,40.72168,-73.98418,entire home/apt,130,7,2,2015-09-22,0.04,1,0
7344761,luxury tribeca apartment w/roofdeck,12149983,kerry,manhattan,civic center,40.71645,-74.00402,entire home/apt,250,2,2,2016-04-24,0.04,1,0
7345443,spacious 3 bedroom on prospect park,38480982,arnold,brooklyn,south slope,40.66378,-73.97813,entire home/apt,166,3,6,2016-09-05,0.13,1,0
7346434,cozy/private bdrm by central park!,9166875,clara,manhattan,upper west side,40.80304,-73.96582,private room,64,4,1,2015-08-28,0.02,1,0
7347350,room in east williamsburg 1 block from l train,6284410,fiona,brooklyn,williamsburg,40.70794,-73.93976,private room,35,5,1,2016-07-21,0.03,1,0
7347733,studio in central historical harlem,21056821,martina,manhattan,harlem,40.80819,-73.94315,entire home/apt,120,1,1,2016-07-13,0.03,1,0
7348008,sunny park slope bedroom,3369909,ian,brooklyn,park slope,40.68006,-73.98053,private room,60,2,7,2016-10-21,0.16,1,0
7348509,modern 1br in heart of williamsburg,38497438,don,brooklyn,williamsburg,40.71969,-73.9562,entire home/apt,215,1,1,2015-08-02,0.02,1,0
7349633,$500/wk 1br - 150ft2 - dec 23-jan 4,38507835,matt,manhattan,east village,40.72492,-73.97914,private room,80,6,1,2015-07-22,0.02,1,0
7350310,east village studio like room,26925894,alice,manhattan,east village,40.72962,-73.9836,shared room,80,2,2,2015-08-29,0.04,1,0
7359313,luxury doorman apt in midtown east!,38445572,jennifer,manhattan,murray hill,40.74823,-73.97447,private room,130,1,2,2015-09-21,0.04,1,0
7361434,ditmas park spacious studio apt,38569616,quinn,brooklyn,flatbush,40.64691,-73.95855,entire home/apt,100,1,2,2015-12-30,0.04,1,0
7361457,lovely private bedroom,38567763,deidrea,brooklyn,bedford-stuyvesant,40.68856,-73.9547,private room,63,3,2,2015-08-19,0.04,1,0
7364008,bohéme 1br steps from prospect park,38583557,ian,brooklyn,flatbush,40.65349,-73.95527,entire home/apt,99,7,2,2015-08-17,0.04,1,0
7366831,"sunny, big room available in 3 bdrm",38599690,chantal,manhattan,east harlem,40.80023,-73.93822,private room,35,1,1,2015-07-22,0.02,1,0
7367039,welcome to our luxury home,1472993,yoav,manhattan,financial district,40.7078,-74.00914,entire home/apt,200,1,6,2017-08-18,0.13,1,0
7367165,sunny room overlooking harlem,4964848,jakob,manhattan,harlem,40.82681,-73.9426,private room,35,5,2,2016-02-02,0.05,1,0
7367484,huge private room with bathroom,31452390,jennifer,manhattan,washington heights,40.83428,-73.94446,private room,60,1,1,2015-07-23,0.02,1,0
7368190,"bright, airy, quiet 1 bd",3890297,babita,manhattan,kips bay,40.73943,-73.98135,entire home/apt,199,3,20,2019-03-08,0.42,1,0
7378773,clean and sunny brooklyn apt!!,11129295,melissa,brooklyn,bushwick,40.70178,-73.92829,entire home/apt,98,4,1,2015-09-04,0.02,1,0
7379929,great e.village apt. best location!,27283579,alexi,manhattan,east village,40.72423,-73.99013,private room,119,2,4,2015-08-12,0.08,1,0
7382982,bright double room in west village,19504544,saga,manhattan,west village,40.72911,-74.00338,private room,106,5,2,2016-01-02,0.04,1,0
7383380,large loft in bushwick,4907734,paul,brooklyn,williamsburg,40.70068,-73.94103,private room,45,3,14,2018-08-29,0.35,1,0
7383722,stunning 1br - soho prime location!,14281112,andrew,manhattan,soho,40.7221,-74.00464,private room,125,2,2,2015-10-09,0.04,1,0
7383804,1 room available for in midtown nyc,38678875,stanley,manhattan,midtown,40.75277,-73.96686,private room,70,1,2,2015-07-31,0.04,1,0
7385568,spacious renovated apt. in harlem,1163720,zack,manhattan,harlem,40.81355,-73.94407,private room,40,1,2,2015-08-14,0.04,1,0
7386119,"large, sunny, quiet, 2 bed apt",12517331,robert,brooklyn,prospect heights,40.67876,-73.9715,entire home/apt,75,1,4,2015-11-28,0.08,1,0
7387919,2 bed apartment 2 blocks from 42 st,37993952,andrew,manhattan,hell's kitchen,40.76171,-73.99478,private room,150,1,1,2015-07-23,0.02,1,0
7396662,chateau ludlow,7489344,noëmi,manhattan,lower east side,40.71508,-73.98973,private room,120,1,18,2016-09-15,0.37,1,0
7397237,~sunny quiet apartment in brooklyn~,38757107,joanne,brooklyn,bedford-stuyvesant,40.68978,-73.94444,entire home/apt,100,7,2,2015-09-06,0.04,1,0
7397699,room in the heart of williamsburg!,38759330,nathaniel,brooklyn,williamsburg,40.7122,-73.9511,private room,35,1,3,2015-09-13,0.06,1,0
7398144,2 bedroom in heart of williamsburg,7983308,michael,brooklyn,williamsburg,40.71452,-73.95486,entire home/apt,269,1,1,2015-08-17,0.02,1,0
7398507,chic apartment on central park west,5898139,nicholas,manhattan,upper west side,40.79933,-73.95949,entire home/apt,185,1,1,2015-09-02,0.02,1,0
7399178,cozy room in the lower east side!,38767720,caitlin,manhattan,lower east side,40.71934,-73.98424,private room,97,1,2,2015-12-29,0.04,1,0
